DATE,SALES_REGION,REVENUE,COGS,FORECASTED_REVENUE
2025-02-26,Barranquilla,1850.16,1750.6,192.94
2025-02-26,Cartagena,2935.12,1725.43,168.9
2025-02-27,Bogota,2478.57,517.63,3316.95
2025-02-27,Medellin,5885.24,97.0,658.26
2025-02-27,Cali,23.0,4076.88,3281.82
2025-02-27,Barranquilla,1204.71,87.54,2340.37
2025-02-27,Cartagena,3164.71,1147.14,1641.85
2025-02-28,Bogota,3457.3,94.03,477.87
2025-02-28,Medellin,479.31,26.19,290.86
2025-02-28,Cali,899.84,18.41,1938.76
2025-02-28,Barranquilla,6131.25,4961.01,10527.8
2025-02-28,Cartagena,3467.06,1088.29,1047.07
2025-03-01,Bogota,2623.15,2340.07,1858.0
2025-03-01,Medellin,4300.64,374.99,3228.7
2025-03-01,Cali,2398.71,1585.85,2160.98
2025-03-01,Barranquilla,1042.03,1808.01,80.66
2025-03-01,Cartagena,2046.19,428.9,3971.68
2025-03-02,Bogota,1076.92,503.49,3703.0
2025-03-02,Medellin,2416.63,1774.83,1412.09
2025-03-02,Cali,7753.85,744.93,1266.42
2025-03-02,Barranquilla,297.92,173.12,2685.18
2025-03-02,Cartagena,6.25,2543.78,2721.11
2025-03-03,Bogota,2475.06,1638.69,387.15
2025-03-03,Medellin,3744.08,2057.51,1004.22
2025-03-03,Cali,2629.38,1184.27,3078.6
2025-03-03,Barranquilla,289.33,656.24,2484.78
2025-03-03,Cartagena,1558.37,1110.08,3344.29
2025-03-04,Bogota,1994.81,3148.25,732.31
2025-03-04,Medellin,226.15,19.79,2941.03
2025-03-04,Cali,4836.14,406.56,6042.94
2025-03-04,Barranquilla,5044.37,380.51,6775.12
2025-03-04,Cartagena,4148.11,2686.41,362.12
2025-03-05,Bogota,4701.69,964.31,4405.99
2025-03-05,Medellin,4088.45,2210.37,3377.25
2025-03-05,Cali,169.24,1735.93,1424.61
2025-03-05,Barranquilla,1398.93,712.98,1191.74
2025-03-05,Cartagena,938.4,677.45,106.47
2025-03-06,Bogota,1368.27,84.47,2260.18
2025-03-06,Medellin,4889.83,1766.83,1781.35
2025-03-06,Cali,1870.13,357.59,2625.11
2025-03-06,Barranquilla,526.03,3076.59,5734.52
2025-03-06,Cartagena,2923.4,299.16,700.77
2025-03-07,Bogota,3571.5,1865.85,1409.56
2025-03-07,Medellin,2150.55,191.39,3323.17
2025-03-07,Cali,4858.3,1036.39,590.78
2025-03-07,Barranquilla,1046.4,256.71,3954.63
2025-03-07,Cartagena,2127.69,2695.42,5393.85
2025-03-08,Bogota,15.56,1079.66,487.49
2025-03-08,Medellin,3395.77,4540.9,497.11
2025-03-08,Cali,4826.01,177.44,4272.45
2025-03-08,Barranquilla,1933.26,2248.3,2858.4
2025-03-08,Cartagena,8169.13,1541.81,9147.66
2025-03-09,Bogota,1412.16,658.65,5464.82
2025-03-09,Medellin,670.88,25.31,2238.72
2025-03-09,Cali,1629.69,1836.69,229.33
2025-03-09,Barranquilla,4927.06,145.59,346.62
2025-03-09,Cartagena,2320.81,2342.04,1918.26
2025-03-10,Bogota,9172.41,2101.51,1233.44
2025-03-10,Medellin,1784.31,305.58,9594.1
2025-03-10,Cali,3317.37,4251.68,3647.86
2025-03-10,Barranquilla,2929.23,2082.24,1073.24
2025-03-10,Cartagena,872.65,1195.87,1459.12
2025-03-11,Bogota,5314.33,1945.52,459.65
2025-03-11,Medellin,286.83,970.16,1581.17
2025-03-11,Cali,3412.91,146.87,2196.86
2025-03-11,Barranquilla,803.21,1624.99,5936.58
2025-03-11,Cartagena,887.42,783.13,1029.28
2025-03-12,Bogota,11334.85,5285.14,3715.84
2025-03-12,Medellin,1324.55,90.67,422.85
2025-03-12,Cali,2083.71,232.11,7262.67
2025-03-12,Barranquilla,3134.08,3273.36,3254.88
2025-03-12,Cartagena,1981.17,937.1,2762.02
2025-03-13,Bogota,3904.02,399.3,626.53
2025-03-13,Medellin,76.41,637.59,3970.85
2025-03-13,Cali,3221.44,142.77,828.59
2025-03-13,Barranquilla,1149.4,1758.28,4961.87
2025-03-13,Cartagena,6552.41,4671.35,4841.23
2025-03-14,Bogota,2410.43,1307.41,8133.61
2025-03-14,Medellin,520.5,1575.59,4434.27
2025-03-14,Cali,1015.34,508.96,1419.56
2025-03-14,Barranquilla,11820.63,1890.7,2216.74
2025-03-14,Cartagena,4045.21,3819.38,2984.41
2025-03-15,Bogota,6309.39,90.63,1999.27
2025-03-15,Medellin,264.49,451.03,9706.01
2025-03-15,Cali,1199.81,5271.67,2571.32
2025-03-15,Barranquilla,8355.02,3121.85,897.59
2025-03-15,Cartagena,215.57,134.99,371.49
2025-03-16,Bogota,5188.44,1658.32,4072.42
2025-03-16,Medellin,382.43,2830.5,1209.6
2025-03-16,Cali,6229.91,2497.65,7324.03
2025-03-16,Barranquilla,5100.62,313.4,5672.83
2025-03-16,Cartagena,789.46,1124.75,464.42
2025-03-17,Bogota,2433.95,482.4,1024.76
2025-03-17,Medellin,3090.56,258.13,4642.85
2025-03-17,Cali,2565.39,2617.76,2276.08
2025-03-17,Barranquilla,1156.72,1127.97,2613.5
2025-03-17,Cartagena,1267.88,382.94,403.66
2025-03-18,Bogota,7873.65,2028.97,3863.65
2025-03-18,Medellin,1060.16,1564.23,1208.74
2025-03-18,Cali,2242.99,540.13,5103.86
2025-03-18,Barranquilla,424.92,2095.2,311.13
2025-03-18,Cartagena,1645.02,1114.79,3272.82
2025-03-19,Bogota,155.26,2946.0,1995.44
2025-03-19,Medellin,4784.72,313.06,576.83
2025-03-19,Cali,1937.42,1635.12,1853.1
2025-03-19,Barranquilla,1859.28,221.57,4397.17
2025-03-19,Cartagena,2546.96,1573.89,1730.16
2025-03-20,Bogota,1490.93,151.63,1152.51
2025-03-20,Medellin,2282.72,550.74,1959.88
2025-03-20,Cali,4491.06,1540.68,2341.48
2025-03-20,Barranquilla,1354.72,2435.57,1962.78
2025-03-20,Cartagena,3042.03,532.26,6159.9
2025-03-21,Bogota,3725.09,93.51,4252.84
2025-03-21,Medellin,609.75,2209.57,934.48
2025-03-21,Cali,1504.72,89.04,2234.23
2025-03-21,Barranquilla,3183.14,945.46,3820.93
2025-03-21,Cartagena,2068.23,1760.75,626.08
2025-03-22,Bogota,4073.25,289.1,182.34
2025-03-22,Medellin,896.71,1608.92,5156.47
2025-03-22,Cali,1996.12,2134.45,4814.41
2025-03-22,Barranquilla,5873.74,2082.65,1366.94
2025-03-22,Cartagena,522.06,89.68,1111.41
2025-03-23,Bogota,5995.49,1937.4,3025.43
2025-03-23,Medellin,1557.35,313.74,421.47
2025-03-23,Cali,1700.58,661.64,4259.4
2025-03-23,Barranquilla,2731.83,5144.39,4863.01
2025-03-23,Cartagena,1989.1,100.36,2094.39
2025-03-24,Bogota,2062.11,1964.79,565.86
2025-03-24,Medellin,256.48,805.37,6871.58
2025-03-24,Cali,166.49,32.08,626.25
2025-03-24,Barranquilla,372.94,1391.57,827.9
2025-03-24,Cartagena,7446.05,2001.58,1357.27
2025-03-25,Bogota,235.76,808.5,3984.53
2025-03-25,Medellin,1690.74,2025.27,3270.52
2025-03-25,Cali,3278.98,2931.46,1.17
2025-03-25,Barranquilla,3990.89,1013.1,11084.83
2025-03-25,Cartagena,7416.65,3083.19,136.15
2025-03-26,Bogota,10321.75,876.35,4426.84
2025-03-26,Medellin,1557.81,2827.5,3315.05
2025-03-26,Cali,504.46,2615.35,5599.6
2025-03-26,Barranquilla,1310.33,2066.7,771.45
2025-03-26,Cartagena,2495.66,889.32,404.25
2025-03-27,Bogota,1556.66,1409.76,354.38
2025-03-27,Medellin,802.36,512.02,7505.93
2025-03-27,Cali,3973.89,702.51,1055.24
2025-03-27,Barranquilla,4371.8,2335.73,1145.2
2025-03-27,Cartagena,1884.2,822.57,1711.73
2025-03-28,Bogota,2553.3,3731.72,1436.94
2025-03-28,Medellin,2085.87,2642.23,1017.25
2025-03-28,Cali,4230.41,1268.08,4059.14
2025-03-28,Barranquilla,6315.55,520.3,3114.21
2025-03-28,Cartagena,5.75,1057.33,4365.58
2025-03-29,Bogota,5732.23,493.17,2471.15
2025-03-29,Medellin,673.8,1127.74,4879.55
2025-03-29,Cali,792.08,70.53,97.94
2025-03-29,Barranquilla,743.31,2179.23,2065.61
2025-03-29,Cartagena,2930.45,1023.14,1170.29
2025-03-30,Bogota,5630.14,167.77,7962.12
2025-03-30,Medellin,870.92,857.42,1276.72
2025-03-30,Cali,2338.52,510.4,4457.81
2025-03-30,Barranquilla,11.15,2549.2,1571.87
2025-03-30,Cartagena,6765.74,2455.75,1288.92
2025-03-31,Bogota,2064.46,860.43,1918.36
2025-03-31,Medellin,695.2,2775.43,314.06
2025-03-31,Cali,8815.23,128.05,6776.23
2025-03-31,Barranquilla,2013.36,3284.02,10306.68
2025-03-31,Cartagena,6443.31,4145.55,80.12
2025-04-01,Bogota,294.6,149.81,2273.23
2025-04-01,Medellin,2801.99,2028.89,1832.33
2025-04-01,Cali,6697.65,947.4,5371.52
2025-04-01,Barranquilla,186.86,1669.75,2434.53
2025-04-01,Cartagena,3292.11,1180.78,1214.1
2025-04-02,Bogota,2516.31,177.81,5962.21
2025-04-02,Medellin,206.62,731.66,987.52
2025-04-02,Cali,2705.21,4965.35,1313.57
2025-04-02,Barranquilla,2584.74,125.05,1770.68
2025-04-02,Cartagena,8855.04,3064.16,4737.78
2025-04-03,Bogota,1419.72,1428.79,1453.85
2025-04-03,Medellin,4886.44,729.53,467.45
2025-04-03,Cali,489.25,1096.26,3216.44
2025-04-03,Barranquilla,1759.92,355.29,5677.37
2025-04-03,Cartagena,2635.3,1145.85,471.36
2025-04-04,Bogota,674.01,1182.26,3376.72
2025-04-04,Medellin,762.74,468.79,62.6
2025-04-04,Cali,960.15,159.5,3045.29
2025-04-04,Barranquilla,4884.32,2998.18,7721.69
2025-04-04,Cartagena,9734.22,4602.98,1550.59
2025-04-05,Bogota,1480.03,146.15,581.36
2025-04-05,Medellin,9020.53,109.31,2743.25
2025-04-05,Cali,1754.43,851.63,1278.38
2025-04-05,Barranquilla,629.22,5569.16,5590.59
2025-04-05,Cartagena,457.28,923.97,1743.75
2025-04-06,Bogota,2295.01,256.93,9041.36
2025-04-06,Medellin,2258.04,3741.93,935.31
2025-04-06,Cali,4565.16,262.74,861.55
2025-04-06,Barranquilla,2072.67,1112.15,107.52
2025-04-06,Cartagena,1038.05,110.72,1571.05
2025-04-07,Bogota,912.99,2171.01,729.96
2025-04-07,Medellin,7810.69,350.65,1657.69
2025-04-07,Cali,2228.27,697.89,2064.44
2025-04-07,Barranquilla,4423.31,1286.02,603.08
2025-04-07,Cartagena,160.47,3120.05,9789.41
2025-04-08,Bogota,652.76,1151.29,790.83
2025-04-08,Medellin,2346.69,288.1,4253.56
2025-04-08,Cali,308.13,1987.34,2339.24
2025-04-08,Barranquilla,2556.7,1367.55,1867.03
2025-04-08,Cartagena,4462.5,28.57,1653.29
2025-04-09,Bogota,5689.84,348.63,4445.56
2025-04-09,Medellin,494.29,520.24,6472.85
2025-04-09,Cali,1872.78,1514.05,1976.68
2025-04-09,Barranquilla,6373.68,1704.38,1569.07
2025-04-09,Cartagena,3763.23,5813.45,5225.62
2025-04-10,Bogota,3288.82,667.27,857.65
2025-04-10,Medellin,814.39,1227.63,5651.24
2025-04-10,Cali,1144.38,1100.77,991.1
2025-04-10,Barranquilla,3675.6,998.58,148.37
2025-04-10,Cartagena,937.6,554.14,1753.55
2025-04-11,Bogota,4125.44,225.09,652.96
2025-04-11,Medellin,2068.74,2291.27,1196.12
2025-04-11,Cali,4678.8,724.25,616.3
2025-04-11,Barranquilla,3691.63,3193.66,7643.24
2025-04-11,Cartagena,2172.34,898.16,6850.64
2025-04-12,Bogota,1700.12,238.82,1714.27
2025-04-12,Medellin,1934.8,1497.33,4172.53
2025-04-12,Cali,4131.14,3489.47,640.6
2025-04-12,Barranquilla,2256.69,310.1,2655.67
2025-04-12,Cartagena,2548.11,605.33,2561.84
2025-04-13,Bogota,8242.8,811.09,3361.09
2025-04-13,Medellin,168.99,4090.78,10013.59
2025-04-13,Cali,521.1,415.51,757.12
2025-04-13,Barranquilla,954.72,1501.88,2076.05
2025-04-13,Cartagena,7239.09,1287.86,1795.77
2025-04-14,Bogota,2800.9,5083.98,4062.59
2025-04-14,Medellin,8542.21,2023.03,982.9
2025-04-14,Cali,1303.53,1048.07,1404.95
2025-04-14,Barranquilla,3395.36,307.69,1318.85
2025-04-14,Cartagena,3545.29,2486.9,12674.11
2025-04-15,Bogota,3476.77,477.2,5991.92
2025-04-15,Medellin,316.55,1781.09,3506.7
2025-04-15,Cali,3786.24,427.86,1254.91
2025-04-15,Barranquilla,1037.32,1220.66,1348.14
2025-04-15,Cartagena,3530.73,1535.6,966.89
2025-04-16,Bogota,3482.09,2870.36,2871.14
2025-04-16,Medellin,4306.65,2978.69,732.88
2025-04-16,Cali,1082.67,1431.3,1406.25
2025-04-16,Barranquilla,836.99,304.05,919.49
2025-04-16,Cartagena,5972.68,83.71,10191.45
2025-04-17,Bogota,10450.71,2826.61,9025.06
2025-04-17,Medellin,1029.92,959.34,1073.79
2025-04-17,Cali,1645.54,277.79,4344.51
2025-04-17,Barranquilla,349.16,3699.93,2945.72
2025-04-17,Cartagena,1862.95,1544.89,112.53
2025-04-18,Bogota,1198.69,3076.09,5725.07
2025-04-18,Medellin,5854.95,938.11,2563.38
2025-04-18,Cali,340.43,3117.27,1931.9
2025-04-18,Barranquilla,5856.64,829.41,898.28
2025-04-18,Cartagena,2689.8,198.78,2923.68
2025-04-19,Bogota,338.47,2210.47,1737.9
2025-04-19,Medellin,9455.36,65.2,3855.62
2025-04-19,Cali,1636.45,129.58,1472.54
2025-04-19,Barranquilla,811.55,3576.03,1850.22
2025-04-19,Cartagena,137.95,971.77,2994.77
2025-04-20,Bogota,2526.48,6261.46,4230.98
2025-04-20,Medellin,6799.94,2115.32,7955.02
2025-04-20,Cali,2046.63,1621.26,1462.42
2025-04-20,Barranquilla,5930.96,1137.0,1763.02
2025-04-20,Cartagena,2256.22,187.35,4550.46
2025-04-21,Bogota,329.6,192.0,8311.66
2025-04-21,Medellin,3603.06,1665.7,403.37
2025-04-21,Cali,3088.31,1040.11,380.05
2025-04-21,Barranquilla,1991.76,4416.81,2749.5
2025-04-21,Cartagena,5405.44,766.45,2431.8
2025-04-22,Bogota,1699.6,3425.28,2226.4
2025-04-22,Medellin,10456.91,5079.51,84.32
2025-04-22,Cali,3453.61,919.84,3021.19
2025-04-22,Barranquilla,1611.27,75.82,4378.35
2025-04-22,Cartagena,899.42,267.82,7474.32
2025-04-23,Bogota,2498.77,373.28,2928.66
2025-04-23,Medellin,5495.76,2511.56,3067.87
2025-04-23,Cali,2333.75,2788.09,4284.17
2025-04-23,Barranquilla,4140.13,4030.74,3825.07
2025-04-23,Cartagena,2602.74,369.99,1628.45
2025-04-24,Bogota,6967.2,627.35,369.88
2025-04-24,Medellin,1193.54,2415.08,5305.36
2025-04-24,Cali,3510.34,1361.49,2951.97
2025-04-24,Barranquilla,1671.09,1563.6,106.94
2025-04-24,Cartagena,120.78,1893.81,4949.85
2025-04-25,Bogota,68.78,138.21,1745.64
2025-04-25,Medellin,2610.06,863.49,1338.71
2025-04-25,Cali,5159.9,3067.66,2496.08
2025-04-25,Barranquilla,9728.52,1514.52,3961.52
2025-04-25,Cartagena,171.39,3302.33,8533.79
2025-04-26,Bogota,4458.69,1096.73,113.98
2025-04-26,Medellin,3338.53,2769.6,1590.02
2025-04-26,Cali,3436.04,1057.44,181.18
2025-04-26,Barranquilla,1637.1,781.26,8161.39
2025-04-26,Cartagena,1046.37,163.59,5136.15
2025-04-27,Bogota,3442.83,2219.86,1227.65
2025-04-27,Medellin,513.1,4551.29,5295.82
2025-04-27,Cali,751.57,1549.0,3677.56
2025-04-27,Barranquilla,397.05,79.58,4032.16
2025-04-27,Cartagena,13838.08,94.29,5250.13
2025-04-28,Bogota,1523.94,680.69,751.99
2025-04-28,Medellin,8431.33,1818.2,4176.51
2025-04-28,Cali,4342.24,2678.58,3173.57
2025-04-28,Barranquilla,237.17,282.53,1747.87
2025-04-28,Cartagena,646.21,1445.24,5920.14
2025-04-29,Bogota,10121.79,387.95,3914.41
2025-04-29,Medellin,5290.79,271.0,4105.85
2025-04-29,Cali,2995.11,1443.03,1549.99
2025-04-29,Barranquilla,878.9,4483.2,8892.78
2025-04-29,Cartagena,23.31,2273.12,72.09
2025-04-30,Bogota,6679.95,1560.07,4729.28
2025-04-30,Medellin,1586.16,728.71,5684.55
2025-04-30,Cali,1031.58,426.5,2268.19
2025-04-30,Barranquilla,802.51,3898.33,1253.91
2025-04-30,Cartagena,7447.68,715.5,3067.73
2025-05-01,Bogota,2033.61,1335.48,368.7
2025-05-01,Medellin,2185.25,129.47,4414.98
2025-05-01,Cali,5731.71,128.96,3039.07
2025-05-01,Barranquilla,4612.01,2436.63,149.53
2025-05-01,Cartagena,2500.75,5006.81,11088.77
2025-05-02,Bogota,7619.95,1511.24,2137.98
2025-05-02,Medellin,598.74,3136.36,5599.87
2025-05-02,Cali,45.37,2215.94,1513.26
2025-05-02,Barranquilla,6003.9,202.44,4279.01
2025-05-02,Cartagena,712.93,97.13,2474.76
2025-05-03,Bogota,8512.57,6703.45,1329.75
2025-05-03,Medellin,590.03,390.35,5089.61
2025-05-03,Cali,808.03,2222.12,463.08
2025-05-03,Barranquilla,5471.2,583.32,2562.13
2025-05-03,Cartagena,3800.55,1664.05,8781.66
2025-05-04,Bogota,770.15,583.1,2301.24
2025-05-04,Medellin,6601.65,1159.28,8570.55
2025-05-04,Cali,1331.77,1601.13,1497.82
2025-05-04,Barranquilla,562.04,6397.88,2111.15
2025-05-04,Cartagena,7597.94,206.57,2535.87
2025-05-05,Bogota,162.55,1993.64,8768.04
2025-05-05,Medellin,1324.92,1632.8,3248.83
2025-05-05,Cali,1961.93,117.16,2461.1
2025-05-05,Barranquilla,5859.58,923.4,176.5
2025-05-05,Cartagena,5406.08,2569.15,688.83
2025-05-06,Bogota,1564.09,2310.73,284.33
2025-05-06,Medellin,1154.39,406.34,1439.15
2025-05-06,Cali,1725.42,1368.38,9611.8
2025-05-06,Barranquilla,4100.67,3016.41,3840.19
2025-05-06,Cartagena,7305.94,217.5,1379.91
2025-05-07,Bogota,47.95,88.15,2218.96
2025-05-07,Medellin,5069.22,3453.5,128.59
2025-05-07,Cali,2405.98,38.67,5578.09
2025-05-07,Barranquilla,116.45,244.14,1471.31
2025-05-07,Cartagena,2465.23,1611.47,83.79
2025-05-08,Bogota,2249.27,698.99,4906.27
2025-05-08,Medellin,4495.43,426.22,1088.22
2025-05-08,Cali,1163.91,3174.48,2193.21
2025-05-08,Barranquilla,1397.58,2959.22,1574.78
2025-05-08,Cartagena,3682.35,259.01,2930.55
2025-05-09,Bogota,4676.69,1144.62,9697.81
2025-05-09,Medellin,5330.34,3458.38,2800.82
2025-05-09,Cali,2007.58,884.42,375.3
2025-05-09,Barranquilla,2713.98,427.23,2546.9
2025-05-09,Cartagena,2290.47,1958.5,95.59
2025-05-10,Bogota,128.57,326.42,1559.98
2025-05-10,Medellin,2540.06,3103.29,287.65
2025-05-10,Cali,5355.03,741.87,1288.33
2025-05-10,Barranquilla,4345.81,876.8,8932.87
2025-05-10,Cartagena,774.73,1475.13,854.76
2025-05-11,Bogota,3831.9,443.25,5512.22
2025-05-11,Medellin,2951.33,2735.85,1751.85
2025-05-11,Cali,7173.65,300.75,1582.09
2025-05-11,Barranquilla,1831.26,3284.65,6868.69
2025-05-11,Cartagena,167.72,485.89,2009.84
2025-05-12,Bogota,7045.45,1508.08,8422.92
2025-05-12,Medellin,3735.56,1746.65,438.25
2025-05-12,Cali,651.74,1015.69,4178.18
2025-05-12,Barranquilla,774.33,1798.15,640.86
2025-05-12,Cartagena,1797.12,927.01,1653.56
2025-05-13,Bogota,1459.01,1216.56,872.84
2025-05-13,Medellin,943.59,203.76,357.28
2025-05-13,Cali,1584.4,3017.21,3345.72
2025-05-13,Barranquilla,4951.03,216.83,1492.15
2025-05-13,Cartagena,2237.34,933.1,5004.92
2025-05-14,Bogota,1129.76,639.87,1604.68
2025-05-14,Medellin,4955.37,532.09,231.44
2025-05-14,Cali,2897.82,313.62,7166.8
2025-05-14,Barranquilla,2275.95,1283.9,2295.06
2025-05-14,Cartagena,1822.93,3100.55,1049.68
2025-05-15,Bogota,587.91,1184.61,6053.07
2025-05-15,Medellin,5766.36,787.06,1309.66
2025-05-15,Cali,3318.71,4630.08,1678.32
2025-05-15,Barranquilla,4940.96,240.82,6559.1
2025-05-15,Cartagena,883.28,1150.2,263.76
2025-05-16,Bogota,3533.87,1506.19,1184.41
2025-05-16,Medellin,1655.12,2255.89,7674.07
2025-05-16,Cali,4025.1,2737.4,4748.86
2025-05-16,Barranquilla,502.39,122.23,3334.03
2025-05-16,Cartagena,6217.12,825.63,715.21
2025-05-17,Bogota,2128.29,575.38,3585.39
2025-05-17,Medellin,192.39,466.98,2475.59
2025-05-17,Cali,893.03,4884.59,4615.62
2025-05-17,Barranquilla,10336.01,1114.77,1556.15
2025-05-17,Cartagena,2272.89,285.25,2221.81
2025-05-18,Bogota,1819.17,394.16,1784.23
2025-05-18,Medellin,8345.59,762.81,1127.32
2025-05-18,Cali,1502.54,1594.14,3733.56
2025-05-18,Barranquilla,4755.86,1586.48,8871.27
2025-05-18,Cartagena,502.22,4226.09,181.89
2025-05-19,Bogota,2895.76,753.18,1401.85
2025-05-19,Medellin,1506.65,1018.04,3173.85
2025-05-19,Cali,1296.98,659.71,2207.17
2025-05-19,Barranquilla,610.14,240.43,11387.41
2025-05-19,Cartagena,10262.99,6291.76,129.86
2025-05-20,Bogota,501.94,213.04,1114.06
2025-05-20,Medellin,850.14,1333.67,2480.33
2025-05-20,Cali,1739.33,1887.44,39.29
2025-05-20,Barranquilla,542.93,2682.74,4541.11
2025-05-20,Cartagena,10920.88,680.09,6209.03
2025-05-21,Bogota,8124.34,4045.34,2391.78
2025-05-21,Medellin,1912.43,2891.94,2478.53
2025-05-21,Cali,2216.04,560.08,9606.64
2025-05-21,Barranquilla,209.6,729.2,4513.82
2025-05-21,Cartagena,6064.32,2790.07,1369.03
2025-05-22,Bogota,4557.68,7.18,1662.29
2025-05-22,Medellin,1527.78,53.55,900.94
2025-05-22,Cali,1941.85,116.58,1345.36
2025-05-22,Barranquilla,3225.35,3063.45,4752.21
2025-05-22,Cartagena,2031.65,4785.39,4245.72
2025-05-23,Bogota,607.88,3785.67,1263.74
2025-05-23,Medellin,700.33,12.87,3205.91
2025-05-23,Cali,1475.42,1627.08,8479.24
2025-05-23,Barranquilla,10225.07,536.24,1321.21
2025-05-23,Cartagena,1281.33,107.16,110.17
2025-05-24,Bogota,316.37,623.31,1759.45
2025-05-24,Medellin,15754.67,386.62,14483.79
2025-05-24,Cali,2080.82,4321.39,110.09
2025-05-24,Barranquilla,227.4,2145.01,672.95
2025-05-24,Cartagena,438.26,999.73,952.93
2025-05-25,Bogota,607.47,507.63,3234.8
2025-05-25,Medellin,3310.29,6059.19,9907.61
2025-05-25,Cali,1380.39,72.86,2203.72
2025-05-25,Barranquilla,8180.66,2098.5,241.18
2025-05-25,Cartagena,4923.31,248.76,1533.33
2025-05-26,Bogota,1068.76,445.17,7329.04
2025-05-26,Medellin,11601.26,1879.36,936.93
2025-05-26,Cali,3065.27,689.29,1660.94
2025-05-26,Barranquilla,48.04,3001.97,5442.93
2025-05-26,Cartagena,1632.94,1344.63,1880.04
2025-05-27,Bogota,3681.29,1091.51,2434.16
2025-05-27,Medellin,529.01,779.94,2917.57
2025-05-27,Cali,3938.22,2650.79,3163.75
2025-05-27,Barranquilla,1423.5,305.35,1391.29
2025-05-27,Cartagena,1334.68,389.83,836.3
2025-05-28,Bogota,1439.52,5251.98,3671.4
2025-05-28,Medellin,9545.17,2650.86,775.52
2025-05-28,Cali,1752.64,1242.86,894.23
2025-05-28,Barranquilla,3004.03,30.69,6648.78
2025-05-28,Cartagena,3039.51,1504.89,6522.52
2025-05-29,Bogota,3523.51,3939.5,3879.51
2025-05-29,Medellin,1369.27,1760.27,4647.67
2025-05-29,Cali,6805.51,9.53,4126.19
2025-05-29,Barranquilla,3119.38,3120.5,4343.26
2025-05-29,Cartagena,1780.04,32.14,1778.85
2025-05-30,Bogota,2112.38,3040.91,727.43
2025-05-30,Medellin,710.07,753.93,5320.55
2025-05-30,Cali,5457.21,2487.81,3255.25
2025-05-30,Barranquilla,9051.99,2088.33,10520.85
2025-05-30,Cartagena,3113.67,2243.29,527.46
2025-05-31,Bogota,5411.6,921.86,3940.36
2025-05-31,Medellin,301.01,420.2,2175.85
2025-05-31,Cali,1558.68,853.61,1178.83
2025-05-31,Barranquilla,2301.14,290.45,1734.45
2025-05-31,Cartagena,1838.65,3760.72,2722.31
2025-06-01,Bogota,6465.09,1980.86,1847.83
2025-06-01,Medellin,3216.85,699.34,2723.18
2025-06-01,Cali,4684.42,4160.01,9785.37
2025-06-01,Barranquilla,2991.55,1531.77,3139.63
2025-06-01,Cartagena,1171.77,26.06,203.25
2025-06-02,Bogota,897.95,456.24,2282.16
2025-06-02,Medellin,1168.31,1431.94,6348.53
2025-06-02,Cali,1420.82,211.68,834.56
2025-06-02,Barranquilla,4697.42,2716.52,75.03
2025-06-02,Cartagena,3509.16,579.77,2299.48
2025-06-03,Bogota,2405.27,4819.1,1737.68
2025-06-03,Medellin,3571.38,52.76,11385.08
2025-06-03,Cali,2187.16,835.45,976.64
2025-06-03,Barranquilla,4504.66,2280.69,2153.98
2025-06-03,Cartagena,4045.1,488.34,110.09
2025-06-04,Bogota,1250.69,2403.0,1954.6
2025-06-04,Medellin,1541.25,151.93,712.07
2025-06-04,Cali,2641.5,1300.12,3268.76
2025-06-04,Barranquilla,3600.14,701.35,4609.39
2025-06-04,Cartagena,2068.29,1912.73,1109.93
2025-06-05,Bogota,7381.49,2451.87,883.1
2025-06-05,Medellin,4837.83,2250.88,760.36
2025-06-05,Cali,4402.52,934.66,1863.17
2025-06-05,Barranquilla,785.17,3616.28,10887.63
2025-06-05,Cartagena,945.11,201.5,3642.89
2025-06-06,Bogota,860.21,547.42,1965.42
2025-06-06,Medellin,7737.86,1377.7,3319.99
2025-06-06,Cali,194.68,607.71,3996.08
2025-06-06,Barranquilla,7901.68,4609.71,2285.73
2025-06-06,Cartagena,1478.36,1168.08,7324.13
2025-06-07,Bogota,1435.63,161.88,3467.7
2025-06-07,Medellin,4776.61,1149.52,5919.61
2025-06-07,Cali,4426.82,1470.6,4999.67
2025-06-07,Barranquilla,370.67,510.08,1126.34
2025-06-07,Cartagena,4165.55,3226.99,733.81
2025-06-08,Bogota,2787.92,1310.91,6489.35
2025-06-08,Medellin,1473.56,2440.83,4659.17
2025-06-08,Cali,448.68,668.7,19.87
2025-06-08,Barranquilla,3342.17,485.52,62.51
2025-06-08,Cartagena,6150.86,2613.2,1884.88
2025-06-09,Bogota,3769.34,364.01,3043.46
2025-06-09,Medellin,5870.13,602.62,4263.3
2025-06-09,Cali,213.37,860.09,378.76
2025-06-09,Barranquilla,821.11,1803.4,2869.26
2025-06-09,Cartagena,82.99,756.31,911.69
2025-06-10,Bogota,2605.1,1646.82,5759.82
2025-06-10,Medellin,5994.27,2466.41,1931.92
2025-06-10,Cali,3114.24,2440.68,725.47
2025-06-10,Barranquilla,1314.52,87.37,6397.74
2025-06-10,Cartagena,3977.35,1590.57,1987.27
2025-06-11,Bogota,9155.25,1143.17,79.27
2025-06-11,Medellin,1.85,447.11,8789.06
2025-06-11,Cali,2734.76,1160.21,1415.3
2025-06-11,Barranquilla,647.42,1459.68,269.06
2025-06-11,Cartagena,2225.85,3238.51,4188.78
